id_escola,nome_escola,rede,etapa,mesorregiao,municipio,ano,ideb,taxa_aprovacao,taxa_evasao,professores_por_aluno,infraestrutura_indice,internet_mbps,inclusao_ne_indice,paridade_genero,prof_math,prof_port,frequencia,lat,lon
10241,Escola Prof. Raquel Albuquerque,Municipal,Fundamental,Agreste,Guarabira,2021,4.63,93.1,6.74,0.09,0.95,51.0,0.82,0.92,0.58,0.78,96.0,-6.76929,-37.56297
10241,Escola Prof. Raquel Albuquerque,Municipal,Fundamental,Agreste,Guarabira,2022,4.71,88.8,6.6,0.079,0.63,16.2,0.86,1.05,0.72,0.75,95.7,-6.76929,-37.56297
10241,Escola Prof. Raquel Albuquerque,Municipal,Fundamental,Agreste,Guarabira,2023,4.73,93.4,5.4,0.076,0.82,57.5,0.83,0.95,0.56,0.93,93.4,-6.76929,-37.56297
10241,Escola Prof. Raquel Albuquerque,Municipal,Fundamental,Agreste,Guarabira,2024,4.26,91.7,6.05,0.091,0.84,44.2,0.9,1.01,0.47,0.72,93.9,-6.76929,-37.56297
10242,Escola Municipal Maria Carvalho,Municipal,Fundamental,Sertão,Guarabira,2019,4.99,93.2,4.12,0.074,0.68,43.5,0.78,1.07,0.62,0.85,92.8,-6.8233,-37.6061
10242,Escola Municipal Maria Carvalho,Municipal,Fundamental,Sertão,Guarabira,2020,4.45,83.6,2.17,0.107,0.86,66.9,0.79,1.0,0.65,0.5,97.8,-6.8233,-37.6061
10242,Escola Municipal Maria Carvalho,Municipal,Fundamental,Sertão,Guarabira,2021,4.83,90.1,3.72,0.073,0.75,33.3,0.73,1.03,0.62,0.61,91.9,-6.8233,-37.6061
10242,Escola Municipal Maria Carvalho,Municipal,Fundamental,Sertão,Guarabira,2022,5.01,89.5,3.36,0.066,0.85,34.9,0.9,0.97,0.56,0.6,85.1,-6.8233,-37.6061
10242,Escola Municipal Maria Carvalho,Municipal,Fundamental,Sertão,Guarabira,2023,5.13,91.5,3.09,0.077,0.74,27.5,0.74,0.96,0.75,0.88,88.5,-6.8233,-37.6061
10242,Escola Municipal Maria Carvalho,Municipal,Fundamental,Sertão,Guarabira,2024,4.72,90.9,3.99,0.079,0.53,44.4,0.78,0.84,0.5,0.82,94.1,-6.8233,-37.6061
10243,Escola Estadual José Lins Queiroz,Municipal,Fundamental,Litoral,Guarabira,2019,4.98,86.9,4.27,0.103,0.71,48.2,0.72,0.99,0.64,0.75,92.8,-6.80884,-37.57902
10243,Escola Estadual José Lins Queiroz,Municipal,Fundamental,Litoral,Guarabira,2020,4.64,86.1,3.86,0.08,0.69,43.9,0.76,1.06,0.76,0.71,98.7,-6.80884,-37.57902
10243,Escola Estadual José Lins Queiroz,Municipal,Fundamental,Litoral,Guarabira,2021,5.49,83.0,3.21,0.084,0.67,31.7,0.71,0.98,0.44,0.84,98.4,-6.80884,-37.57902
10243,Escola Estadual José Lins Queiroz,Municipal,Fundamental,Litoral,Guarabira,2022,4.78,85.7,4.24,0.08,0.7,27.3,0.78,0.95,0.43,0.65,87.8,-6.80884,-37.57902
10243,Escola Estadual José Lins Queiroz,Municipal,Fundamental,Litoral,Guarabira,2023,5.11,88.8,2.93,0.073,0.58,5.0,0.68,0.94,0.64,0.7,97.0,-6.80884,-37.57902
10243,Escola Estadual José Lins Queiroz,Municipal,Fundamental,Litoral,Guarabira,2024,5.02,87.3,3.2,0.084,0.59,6.8,0.9,1.0,0.73,0.44,95.3,-6.80884,-37.57902
10244,Escola Colégio Zélia Queiroz,Municipal,Fundamental,Agreste,Guarabira,2019,4.81,92.8,7.49,0.069,0.6,43.9,0.74,0.9,0.8,0.65,87.8,-6.8414,-37.49139
10244,Escola Colégio Zélia Queiroz,Municipal,Fundamental,Agreste,Guarabira,2020,4.18,87.6,7.49,0.073,0.68,59.9,0.86,1.0,0.71,0.68,97.1,-6.8414,-37.49139
10244,Escola Colégio Zélia Queiroz,Municipal,Fundamental,Agreste,Guarabira,2021,4.43,91.1,5.87,0.081,0.58,25.8,0.64,0.9,0.44,0.75,82.0,-6.8414,-37.49139
10244,Escola Colégio Zélia Queiroz,Municipal,Fundamental,Agreste,Guarabira,2022,4.36,81.9,6.37,0.067,0.6,52.0,0.72,0.98,0.62,0.7,92.1,-6.8414,-37.49139
10244,Escola Colégio Zélia Queiroz,Municipal,Fundamental,Agreste,Guarabira,2023,4.67,85.9,6.29,0.092,0.71,45.6,0.87,0.99,0.51,0.6,93.3,-6.8414,-37.49139
10244,Escola Colégio Zélia Queiroz,Municipal,Fundamental,Agreste,Guarabira,2024,5.1,84.9,5.09,0.103,0.56,31.8,0.78,0.93,0.81,0.73,88.9,-6.8414,-37.49139
10245,Escola Estadual José Lins Pessoa,Municipal,Médio,Litoral,Guarabira,2019,4.61,91.2,5.68,0.068,0.67,29.7,0.94,1.01,0.51,0.72,88.0,-6.81954,-37.62368
10245,Escola Estadual José Lins Pessoa,Municipal,Médio,Litoral,Guarabira,2020,4.26,83.7,6.3,0.066,0.61,38.2,0.77,0.9,0.69,0.55,92.8,-6.81954,-37.62368
10245,Escola Estadual José Lins Pessoa,Municipal,Médio,Litoral,Guarabira,2021,4.84,88.6,6.52,0.073,0.66,34.6,0.68,0.97,0.4,0.73,100.0,-6.81954,-37.62368
10245,Escola Estadual José Lins Pessoa,Municipal,Médio,Litoral,Guarabira,2022,4.46,84.5,6.82,0.056,0.55,24.1,0.84,1.02,0.61,0.69,92.5,-6.81954,-37.62368
10245,Escola Estadual José Lins Pessoa,Municipal,Médio,Litoral,Guarabira,2023,4.93,87.1,4.54,0.085,0.82,18.6,0.79,1.0,0.57,0.7,88.9,-6.81954,-37.62368
10245,Escola Estadual José Lins Pessoa,Municipal,Médio,Litoral,Guarabira,2024,5.12,83.6,6.63,0.063,0.62,14.1,0.67,0.94,0.63,0.97,100.0,-6.81954,-37.62368
10246,Escola Prof. Anísio Pessoa,Municipal,Fundamental,Agreste,Guarabira,2019,5.11,86.2,4.75,0.085,0.74,37.1,0.82,0.98,0.54,0.68,89.1,-6.90072,-37.56738
10246,Escola Prof. Anísio Pessoa,Municipal,Fundamental,Agreste,Guarabira,2020,5.21,85.1,5.29,0.075,0.82,38.0,0.79,0.95,0.63,0.78,92.7,-6.90072,-37.56738
10246,Escola Prof. Anísio Pessoa,Municipal,Fundamental,Agreste,Guarabira,2021,5.76,82.8,3.2,0.089,0.81,33.3,0.75,0.95,0.84,0.72,94.2,-6.90072,-37.56738
10246,Escola Prof. Anísio Pessoa,Municipal,Fundamental,Agreste,Guarabira,2022,5.71,84.3,3.3,0.089,0.75,42.5,0.79,1.0,0.58,0.68,91.5,-6.90072,-37.56738
10246,Escola Prof. Anísio Pessoa,Municipal,Fundamental,Agreste,Guarabira,2023,5.14,93.6,5.06,0.062,0.74,31.6,0.76,1.0,0.5,0.68,91.5,-6.90072,-37.56738
10246,Escola Prof. Anísio Pessoa,Municipal,Fundamental,Agreste,Guarabira,2024,5.59,79.2,4.85,0.088,0.89,31.7,0.79,1.04,0.54,0.62,90.0,-6.90072,-37.56738
10247,Escola Municipal José Lins Pereira,Privada,Fundamental,Borborema,Guarabira,2019,4.57,79.0,6.7,0.08,0.66,86.2,0.73,1.0,0.76,0.73,92.6,-6.83795,-37.5639
10247,Escola Municipal José Lins Pereira,Privada,Fundamental,Borborema,Guarabira,2020,4.67,81.1,6.59,0.079,0.6,45.2,0.99,1.02,0.51,0.66,89.7,-6.83795,-37.5639
10247,Escola Municipal José Lins Pereira,Privada,Fundamental,Borborema,Guarabira,2021,4.59,87.9,4.52,0.08,0.57,40.0,0.81,1.0,0.73,0.56,93.7,-6.83795,-37.5639
10247,Escola Municipal José Lins Pereira,Privada,Fundamental,Borborema,Guarabira,2022,4.58,76.8,6.5,0.077,0.65,72.9,0.87,1.05,0.56,0.59,96.8,-6.83795,-37.5639
10247,Escola Municipal José Lins Pereira,Privada,Fundamental,Borborema,Guarabira,2023,4.55,83.9,5.83,0.08,0.59,55.2,0.67,1.01,0.57,0.7,99.7,-6.83795,-37.5639
10247,Escola Municipal José Lins Pereira,Privada,Fundamental,Borborema,Guarabira,2024,4.72,80.0,5.58,0.087,0.58,79.9,0.79,1.02,0.6,0.66,90.4,-6.83795,-37.5639
10248,Escola Prof. Maria Albuquerque,Municipal,Médio,Sertão,Guarabira,2019,4.8,90.3,4.33,0.063,0.54,25.3,0.9,0.99,0.72,0.77,90.2,-6.88036,-37.57609
10248,Escola Prof. Maria Albuquerque,Municipal,Médio,Sertão,Guarabira,2020,4.67,86.0,4.37,0.067,0.53,5.0,0.66,1.03,0.61,0.75,88.8,-6.88036,-37.57609
10248,Escola Prof. Maria Albuquerque,Municipal,Médio,Sertão,Guarabira,2021,5.27,85.1,5.05,0.06,0.48,10.4,0.84,0.93,0.47,0.56,90.6,-6.88036,-37.57609
10248,Escola Prof. Maria Albuquerque,Municipal,Médio,Sertão,Guarabira,2022,5.12,89.9,5.16,0.08,0.56,21.4,0.85,1.04,0.72,0.77,91.4,-6.88036,-37.57609
10248,Escola Prof. Maria Albuquerque,Municipal,Médio,Sertão,Guarabira,2023,4.82,91.7,4.35,0.078,0.59,13.3,0.74,0.93,0.42,0.71,87.7,-6.88036,-37.57609
10248,Escola Prof. Maria Albuquerque,Municipal,Médio,Sertão,Guarabira,2024,4.87,90.2,3.45,0.065,0.56,42.9,0.85,0.96,0.66,0.76,87.8,-6.88036,-37.57609
10249,Escola Colégio José Lins Pereira,Municipal,Fundamental,Borborema,Guarabira,2019,4.42,86.1,7.2,0.091,0.54,46.8,0.8,0.92,0.58,0.63,88.4,-6.89963,-37.57236
10249,Escola Colégio José Lins Pereira,Municipal,Fundamental,Borborema,Guarabira,2020,4.69,78.5,7.19,0.093,0.53,23.5,0.72,1.0,0.57,0.6,93.8,-6.89963,-37.57236
10249,Escola Colégio José Lins Pereira,Municipal,Fundamental,Borborema,Guarabira,2021,4.78,84.7,6.33,0.099,0.63,23.9,0.86,0.91,0.9,0.76,88.2,-6.89963,-37.57236
10249,Escola Colégio José Lins Pereira,Municipal,Fundamental,Borborema,Guarabira,2022,4.44,80.8,5.59,0.085,0.51,37.7,0.78,0.94,0.6,0.61,93.9,-6.89963,-37.57236
10249,Escola Colégio José Lins Pereira,Municipal,Fundamental,Borborema,Guarabira,2023,4.79,80.8,7.85,0.082,0.69,7.8,0.65,0.95,0.71,0.74,90.1,-6.89963,-37.57236
10249,Escola Colégio José Lins Pereira,Municipal,Fundamental,Borborema,Guarabira,2024,4.65,86.6,5.68,0.086,0.59,44.9,0.84,0.97,0.72,0.86,91.4,-6.89963,-37.57236
10250,Escola Colégio Zélia da Silva,Municipal,Médio,Litoral,Guarabira,2019,3.74,99.2,5.48,0.057,0.84,12.2,0.68,1.07,0.89,0.7,92.6,-6.78678,-37.55452
10250,Escola Colégio Zélia da Silva,Municipal,Médio,Litoral,Guarabira,2020,4.38,99.5,4.8,0.069,0.86,28.3,0.74,1.04,0.46,0.73,94.9,-6.78678,-37.55452
10250,Escola Colégio Zélia da Silva,Municipal,Médio,Litoral,Guarabira,2021,4.17,99.5,4.21,0.067,0.8,33.9,0.51,0.93,0.52,0.77,89.2,-6.78678,-37.55452
10250,Escola Colégio Zélia da Silva,Municipal,Médio,Litoral,Guarabira,2022,3.79,90.3,5.09,0.056,0.7,13.9,0.84,1.02,0.71,0.79,97.0,-6.78678,-37.55452
10250,Escola Colégio Zélia da Silva,Municipal,Médio,Litoral,Guarabira,2023,4.1,95.0,5.8,0.053,0.92,8.7,0.84,1.0,0.64,0.59,95.0,-6.78678,-37.55452
10250,Escola Colégio Zélia da Silva,Municipal,Médio,Litoral,Guarabira,2024,3.96,96.2,6.0,0.083,0.96,30.1,0.76,0.97,0.65,0.62,80.4,-6.78678,-37.55452
10251,Escola Colégio Nabuco Albuquerque,Municipal,Fundamental,Mata,Guarabira,2019,4.83,89.0,10.23,0.086,0.56,10.6,0.89,0.94,0.59,0.81,96.4,-6.78395,-37.60904
10251,Escola Colégio Nabuco Albuquerque,Municipal,Fundamental,Mata,Guarabira,2020,4.69,81.2,11.41,0.081,0.74,56.2,0.71,0.95,0.74,0.65,87.0,-6.78395,-37.60904
10251,Escola Colégio Nabuco Albuquerque,Municipal,Fundamental,Mata,Guarabira,2021,4.9,87.9,9.56,0.091,0.8,52.4,0.78,1.09,0.89,0.71,96.3,-6.78395,-37.60904
10251,Escola Colégio Nabuco Albuquerque,Municipal,Fundamental,Mata,Guarabira,2022,4.65,85.0,9.58,0.081,0.62,38.0,0.62,1.0,0.59,0.82,96.7,-6.78395,-37.60904
10251,Escola Colégio Nabuco Albuquerque,Municipal,Fundamental,Mata,Guarabira,2023,4.94,86.8,9.65,0.069,0.81,16.7,0.6,0.98,0.37,0.59,94.6,-6.78395,-37.60904
10251,Escola Colégio Nabuco Albuquerque,Municipal,Fundamental,Mata,Guarabira,2024,4.79,86.3,9.78,0.082,0.67,25.2,0.77,0.98,0.76,0.82,89.6,-6.78395,-37.60904
10252,Escola Prof. Zélia Queiroz,Municipal,Médio,Litoral,Guarabira,2019,4.6,88.2,5.5,0.054,0.59,45.4,0.71,1.01,0.54,0.75,91.8,-6.84928,-37.56924
10252,Escola Prof. Zélia Queiroz,Municipal,Médio,Litoral,Guarabira,2020,5.08,88.7,4.71,0.081,0.72,47.8,0.7,0.97,0.41,0.77,92.0,-6.84928,-37.56924
10252,Escola Prof. Zélia Queiroz,Municipal,Médio,Litoral,Guarabira,2021,4.69,89.1,3.4,0.077,0.63,30.1,0.6,0.95,0.67,0.59,91.8,-6.84928,-37.56924
10252,Escola Prof. Zélia Queiroz,Municipal,Médio,Litoral,Guarabira,2022,4.92,91.3,6.01,0.07,0.76,42.3,0.62,0.99,0.58,0.67,87.5,-6.84928,-37.56924
10252,Escola Prof. Zélia Queiroz,Municipal,Médio,Litoral,Guarabira,2023,4.87,85.3,6.75,0.077,0.7,34.6,0.68,1.02,0.23,0.72,94.0,-6.84928,-37.56924
10252,Escola Prof. Zélia Queiroz,Municipal,Médio,Litoral,Guarabira,2024,4.93,90.8,4.31,0.062,0.77,19.5,0.75,1.04,0.83,0.65,89.4,-6.84928,-37.56924
10253,Escola Prof. José Lins da Silva,Estadual,Fundamental,Borborema,Guarabira,2019,4.95,91.8,5.43,0.088,0.57,25.6,0.67,1.0,0.41,0.59,89.2,-6.80923,-37.48229
10253,Escola Prof. José Lins da Silva,Estadual,Fundamental,Borborema,Guarabira,2020,4.77,94.2,4.06,0.076,0.55,39.8,0.88,0.95,0.49,0.7,88.9,-6.80923,-37.48229
10253,Escola Prof. José Lins da Silva,Estadual,Fundamental,Borborema,Guarabira,2021,4.83,99.5,4.16,0.086,0.62,30.9,0.69,0.93,0.51,0.72,96.1,-6.80923,-37.48229
10253,Escola Prof. José Lins da Silva,Estadual,Fundamental,Borborema,Guarabira,2022,4.78,95.3,5.85,0.081,0.69,74.1,0.81,1.02,0.48,0.63,93.6,-6.80923,-37.48229
10253,Escola Prof. José Lins da Silva,Estadual,Fundamental,Borborema,Guarabira,2023,4.43,89.7,5.01,0.064,0.68,42.3,0.8,0.97,0.69,0.56,90.7,-6.80923,-37.48229
10253,Escola Prof. José Lins da Silva,Estadual,Fundamental,Borborema,Guarabira,2024,5.3,87.7,4.88,0.076,0.49,42.8,0.73,1.01,0.62,0.79,97.7,-6.80923,-37.48229
10254,Escola Estadual Maria Pereira,Municipal,Fundamental,Litoral,Guarabira,2019,4.25,97.7,7.94,0.091,0.47,52.6,0.95,0.97,0.62,0.67,92.1,-6.86521,-37.61306
10254,Escola Estadual Maria Pereira,Municipal,Fundamental,Litoral,Guarabira,2020,4.28,94.8,8.57,0.085,0.52,17.1,0.76,0.98,0.72,0.66,91.6,-6.86521,-37.61306
10254,Escola Estadual Maria Pereira,Municipal,Fundamental,Litoral,Guarabira,2021,4.03,95.8,9.29,0.072,0.36,23.7,0.9,0.96,0.58,0.71,80.1,-6.86521,-37.61306
10254,Escola Estadual Maria Pereira,Municipal,Fundamental,Litoral,Guarabira,2022,4.52,94.9,7.8,0.077,0.55,52.9,0.79,1.03,0.6,0.68,93.3,-6.86521,-37.61306
10254,Escola Estadual Maria Pereira,Municipal,Fundamental,Litoral,Guarabira,2023,4.52,93.1,9.57,0.063,0.36,43.8,0.7,0.92,0.58,0.81,89.4,-6.86521,-37.61306
10254,Escola Estadual Maria Pereira,Municipal,Fundamental,Litoral,Guarabira,2024,4.58,89.8,8.92,0.064,0.61,27.8,0.86,0.95,0.46,0.67,90.0,-6.86521,-37.61306
10255,Escola Municipal Paulo Freire Cavalcanti,Municipal,Médio,Litoral,Guarabira,2019,4.95,94.3,5.45,0.068,0.71,23.3,0.92,0.87,0.51,0.65,98.0,-6.93851,-37.51072
10255,Escola Municipal Paulo Freire Cavalcanti,Municipal,Médio,Litoral,Guarabira,2020,4.87,96.0,7.83,0.067,0.69,17.2,0.81,0.98,0.68,0.75,93.3,-6.93851,-37.51072
10255,Escola Municipal Paulo Freire Cavalcanti,Municipal,Médio,Litoral,Guarabira,2021,4.98,89.4,6.18,0.057,0.69,18.2,0.7,0.92,0.76,0.68,94.8,-6.93851,-37.51072
10255,Escola Municipal Paulo Freire Cavalcanti,Municipal,Médio,Litoral,Guarabira,2022,5.26,91.9,5.82,0.063,0.52,56.0,0.77,1.01,0.55,0.76,95.1,-6.93851,-37.51072
10255,Escola Municipal Paulo Freire Cavalcanti,Municipal,Médio,Litoral,Guarabira,2023,5.12,92.6,7.01,0.058,0.64,28.3,0.7,1.03,0.5,0.5,93.7,-6.93851,-37.51072
10255,Escola Municipal Paulo Freire Cavalcanti,Municipal,Médio,Litoral,Guarabira,2024,5.44,93.7,4.63,0.058,0.7,8.4,0.77,0.95,0.6,0.7,99.6,-6.93851,-37.51072
10256,Escola Colégio Zélia Pereira,Estadual,Fundamental,Agreste,Guarabira,2019,4.64,92.0,8.35,0.092,0.67,54.1,0.84,1.04,0.57,0.65,92.3,-6.88241,-37.62506
10256,Escola Colégio Zélia Pereira,Estadual,Fundamental,Agreste,Guarabira,2020,4.57,96.0,7.6,0.075,0.8,45.3,0.83,1.01,0.57,0.86,92.1,-6.88241,-37.62506
10256,Escola Colégio Zélia Pereira,Estadual,Fundamental,Agreste,Guarabira,2021,4.74,89.8,7.62,0.086,0.77,32.2,0.63,0.95,0.4,0.54,95.2,-6.88241,-37.62506
10256,Escola Colégio Zélia Pereira,Estadual,Fundamental,Agreste,Guarabira,2022,4.94,93.7,8.85,0.062,0.71,46.1,0.72,1.0,0.95,0.74,90.9,-6.88241,-37.62506
10256,Escola Colégio Zélia Pereira,Estadual,Fundamental,Agreste,Guarabira,2023,5.12,90.5,7.64,0.097,0.66,34.3,0.81,0.93,0.82,0.59,94.7,-6.88241,-37.62506
10256,Escola Colégio Zélia Pereira,Estadual,Fundamental,Agreste,Guarabira,2024,5.44,91.7,7.99,0.09,0.72,62.3,0.74,0.98,0.63,0.69,93.7,-6.88241,-37.62506
10257,Escola Municipal Ariano Souto,Municipal,Médio,Borborema,Guarabira,2019,5.0,84.2,7.25,0.074,0.74,5.0,0.85,0.94,0.82,0.76,95.7,-6.78814,-37.5693
10257,Escola Municipal Ariano Souto,Municipal,Médio,Borborema,Guarabira,2020,4.63,78.9,8.74,0.057,0.69,34.8,0.9,1.06,0.59,0.51,92.9,-6.78814,-37.5693
10257,Escola Municipal Ariano Souto,Municipal,Médio,Borborema,Guarabira,2021,4.69,84.4,6.93,0.072,0.67,47.0,0.81,0.98,0.75,0.71,92.1,-6.78814,-37.5693
10257,Escola Municipal Ariano Souto,Municipal,Médio,Borborema,Guarabira,2022,4.46,84.4,6.92,0.07,0.74,47.9,0.85,1.0,0.72,0.78,96.0,-6.78814,-37.5693
10257,Escola Municipal Ariano Souto,Municipal,Médio,Borborema,Guarabira,2023,4.28,82.1,7.13,0.079,0.59,33.6,0.73,0.99,0.68,0.76,90.3,-6.78814,-37.5693
10257,Escola Municipal Ariano Souto,Municipal,Médio,Borborema,Guarabira,2024,4.85,81.3,8.2,0.06,0.75,11.6,0.8,0.97,0.68,0.63,93.6,-6.78814,-37.5693
10258,Escola Municipal Zélia Pessoa,Municipal,Fundamental,Agreste,Guarabira,2019,4.59,88.1,3.43,0.083,0.53,68.2,0.85,0.94,0.6,0.73,87.6,-6.75234,-37.55653
10258,Escola Municipal Zélia Pessoa,Municipal,Fundamental,Agreste,Guarabira,2020,4.65,89.7,2.24,0.08,0.65,46.5,0.92,1.03,0.43,0.55,87.8,-6.75234,-37.55653
10258,Escola Municipal Zélia Pessoa,Municipal,Fundamental,Agreste,Guarabira,2021,5.26,94.6,3.38,0.075,0.63,40.6,0.86,1.04,0.59,0.9,91.8,-6.75234,-37.55653
10258,Escola Municipal Zélia Pessoa,Municipal,Fundamental,Agreste,Guarabira,2022,4.56,83.3,2.27,0.092,0.43,46.3,0.84,1.06,0.5,0.63,90.4,-6.75234,-37.55653
10258,Escola Municipal Zélia Pessoa,Municipal,Fundamental,Agreste,Guarabira,2023,4.35,84.7,2.57,0.079,0.39,61.8,0.68,1.03,0.65,0.72,92.6,-6.75234,-37.55653
10258,Escola Municipal Zélia Pessoa,Municipal,Fundamental,Agreste,Guarabira,2024,4.77,90.3,1.96,0.078,0.5,43.9,0.65,0.96,0.8,0.74,98.3,-6.75234,-37.55653
10259,Escola Municipal Ariano Pereira,Municipal,Fundamental,Borborema,Guarabira,2019,4.69,79.7,1.77,0.08,0.65,24.9,0.82,1.0,0.68,0.54,90.9,-6.89419,-37.55211
10259,Escola Municipal Ariano Pereira,Municipal,Fundamental,Borborema,Guarabira,2020,4.92,83.8,1.91,0.081,0.54,26.3,0.58,1.04,0.68,0.69,91.6,-6.89419,-37.55211
10259,Escola Municipal Ariano Pereira,Municipal,Fundamental,Borborema,Guarabira,2021,4.68,91.2,2.32,0.064,0.41,19.6,0.81,0.99,0.53,0.57,89.7,-6.89419,-37.55211
10259,Escola Municipal Ariano Pereira,Municipal,Fundamental,Borborema,Guarabira,2022,5.09,90.9,1.9,0.083,0.65,59.0,0.67,0.95,0.56,0.51,91.0,-6.89419,-37.55211
10259,Escola Municipal Ariano Pereira,Municipal,Fundamental,Borborema,Guarabira,2023,5.65,83.5,1.24,0.103,0.38,38.2,0.62,1.11,0.61,0.39,97.8,-6.89419,-37.55211
10259,Escola Municipal Ariano Pereira,Municipal,Fundamental,Borborema,Guarabira,2024,5.57,88.2,3.38,0.09,0.63,62.8,0.77,0.96,0.58,0.82,89.4,-6.89419,-37.55211
10260,Escola Municipal Ariano da Silva,Estadual,Fundamental,Litoral,Cajazeiras,2019,5.16,87.1,6.72,0.087,0.56,43.4,0.85,0.99,0.47,0.85,94.2,-7.33262,-37.57622
10260,Escola Municipal Ariano da Silva,Estadual,Fundamental,Litoral,Cajazeiras,2020,5.01,80.6,8.1,0.068,0.56,71.8,0.9,0.93,0.87,0.69,92.2,-7.33262,-37.57622
10260,Escola Municipal Ariano da Silva,Estadual,Fundamental,Litoral,Cajazeiras,2021,4.88,83.8,8.07,0.07,0.61,46.0,0.65,0.91,0.73,0.56,91.5,-7.33262,-37.57622
10260,Escola Municipal Ariano da Silva,Estadual,Fundamental,Litoral,Cajazeiras,2022,5.37,85.2,6.14,0.074,0.64,46.5,0.77,1.06,0.6,0.8,95.8,-7.33262,-37.57622
10260,Escola Municipal Ariano da Silva,Estadual,Fundamental,Litoral,Cajazeiras,2023,5.7,81.8,6.93,0.082,0.55,86.4,0.69,1.0,0.47,0.83,96.9,-7.33262,-37.57622
10260,Escola Municipal Ariano da Silva,Estadual,Fundamental,Litoral,Cajazeiras,2024,6.06,91.4,8.1,0.091,0.57,55.0,0.93,0.94,0.53,0.63,93.3,-7.33262,-37.57622
10261,Escola Colégio Zélia Souto,Municipal,Fundamental,Sertão,Cajazeiras,2019,5.89,81.4,8.63,0.092,0.75,15.6,0.85,1.03,0.66,0.82,92.6,-7.40068,-37.6211
10261,Escola Colégio Zélia Souto,Municipal,Fundamental,Sertão,Cajazeiras,2020,4.98,85.5,9.28,0.078,0.69,14.9,0.87,1.0,0.66,0.7,96.0,-7.40068,-37.6211
10261,Escola Colégio Zélia Souto,Municipal,Fundamental,Sertão,Cajazeiras,2021,4.99,80.6,8.95,0.077,0.84,48.6,0.64,0.93,0.49,0.69,99.2,-7.40068,-37.6211
10261,Escola Colégio Zélia Souto,Municipal,Fundamental,Sertão,Cajazeiras,2022,5.03,79.8,5.68,0.082,0.75,59.4,0.86,0.89,0.79,0.8,98.2,-7.40068,-37.6211
10261,Escola Colégio Zélia Souto,Municipal,Fundamental,Sertão,Cajazeiras,2023,5.0,86.4,8.78,0.06,0.57,20.5,0.69,1.02,0.62,0.65,90.3,-7.40068,-37.6211
10261,Escola Colégio Zélia Souto,Municipal,Fundamental,Sertão,Cajazeiras,2024,5.47,86.6,6.89,0.075,0.74,64.5,0.8,0.96,0.54,0.59,93.8,-7.40068,-37.6211
10262,Escola Municipal Nabuco Carvalho,Municipal,Médio,Mata,Cajazeiras,2019,5.15,94.4,4.7,0.085,0.66,52.4,0.8,0.87,0.92,0.68,90.7,-7.40299,-37.59112
10262,Escola Municipal Nabuco Carvalho,Municipal,Médio,Mata,Cajazeiras,2020,5.13,99.5,4.26,0.067,0.78,65.5,0.8,0.97,0.51,0.73,96.1,-7.40299,-37.59112
10262,Escola Municipal Nabuco Carvalho,Municipal,Médio,Mata,Cajazeiras,2021,5.16,99.5,5.83,0.062,0.71,5.0,0.81,1.02,0.49,0.68,90.9,-7.40299,-37.59112
10262,Escola Municipal Nabuco Carvalho,Municipal,Médio,Mata,Cajazeiras,2022,5.42,97.7,4.25,0.079,0.71,16.0,0.91,1.03,0.79,0.66,90.0,-7.40299,-37.59112
10262,Escola Municipal Nabuco Carvalho,Municipal,Médio,Mata,Cajazeiras,2023,5.01,95.3,4.6,0.058,0.66,45.2,0.77,0.96,0.49,0.56,99.7,-7.40299,-37.59112
10262,Escola Municipal Nabuco Carvalho,Municipal,Médio,Mata,Cajazeiras,2024,5.33,87.7,6.23,0.077,0.65,23.5,0.78,0.92,0.84,0.59,89.9,-7.40299,-37.59112
10263,Escola Colégio Severino da Silva,Municipal,Fundamental,Sertão,Cajazeiras,2019,5.55,92.3,7.16,0.09,0.7,64.6,0.9,0.93,0.5,0.73,92.2,-7.31992,-37.60026
10263,Escola Colégio Severino da Silva,Municipal,Fundamental,Sertão,Cajazeiras,2020,5.69,83.9,7.68,0.095,0.7,35.5,1.0,1.02,0.71,0.63,91.5,-7.31992,-37.60026
10263,Escola Colégio Severino da Silva,Municipal,Fundamental,Sertão,Cajazeiras,2021,6.01,86.9,7.02,0.084,0.68,30.2,0.85,0.96,0.85,0.54,90.9,-7.31992,-37.60026
10263,Escola Colégio Severino da Silva,Municipal,Fundamental,Sertão,Cajazeiras,2022,5.17,93.1,8.13,0.068,0.75,19.9,0.64,0.98,0.81,0.66,90.6,-7.31992,-37.60026
10263,Escola Colégio Severino da Silva,Municipal,Fundamental,Sertão,Cajazeiras,2023,5.84,89.2,6.05,0.086,0.81,55.8,0.67,0.97,0.4,0.65,89.8,-7.31992,-37.60026
10263,Escola Colégio Severino da Silva,Municipal,Fundamental,Sertão,Cajazeiras,2024,5.91,91.3,5.74,0.082,0.75,20.0,0.68,0.94,0.57,0.59,90.8,-7.31992,-37.60026
10264,Escola Colégio Ariano da Silva,Municipal,Fundamental,Sertão,Cajazeiras,2019,5.48,90.6,4.22,0.08,0.57,23.1,0.71,0.9,0.49,0.74,96.8,-7.26435,-37.58848
10264,Escola Colégio Ariano da Silva,Municipal,Fundamental,Sertão,Cajazeiras,2020,5.61,95.7,4.33,0.065,0.71,42.7,0.84,1.03,0.64,0.6,90.4,-7.26435,-37.58848
